Ticker,Price_Date,Statement_Date,Availability_Date,Period_Type,WACC_Mode,No_Lookahead_Pass,Days_Since_Available,Price,FCF,Shares,WACC,Net_Debt,Actual_Revenue_Growth,Implied_Growth_Rate,Signal_Score,Intrinsic_Value,Rebalance_Date,Universe_Count,Excluded_Count
BH.BK,2024-04-01,2023-12-31,2024-02-14,annual,fixed,True,47,206.9817352294922,5419119872.0,867415000.0,0.06,-3682909602.0,0.2246847615980067,0.04716062545776367,0.17752413614024304,206.98166097907,2024-04-01,50,15
PTT.BK,2024-04-01,2023-12-31,2024-02-14,annual,fixed,True,47,29.50947952270508,204486768442.0,28577520650.0,0.06,744307776508.0,-0.0660248283219039,-0.2323627471923828,0.1663379188704789,29.509052432204193,2024-04-01,50,15
BEM.BK,2024-04-01,2023-12-31,2024-02-14,annual,fixed,True,47,7.780567169189453,5713375237.0,15124571800.0,0.06,67174028014.0,0.1671464104558424,0.0465240478515625,0.12062236260427989,7.781346906022817,2024-04-01,50,15
ADVANC.BK,2024-04-01,2023-12-31,2024-02-14,annual,fixed,True,47,179.2845001220703,36648784513.0,2974000000.0,0.06,227639225668.0,0.0182663828921181,-0.046689510345458984,0.06495589323757708,179.28424070742997,2024-04-01,50,15
SCGP.BK,2024-04-01,2023-12-31,2024-02-14,annual,fixed,True,47,27.177227020263672,14099017000.0,4301748361.0,0.06,39224277000.0,-0.1141245795974688,-0.16827011108398438,0.054145531486515575,27.177283683917537,2024-04-01,50,15
BJC.BK,2024-04-01,2023-12-31,2024-02-14,annual,fixed,True,47,23.120376586914062,10804302204.0,4007797000.0,0.06,161334829735.0,0.0288287127107582,-0.021230697631835938,0.05005941034259414,23.12034969034519,2024-04-01,50,15
KCE.BK,2024-04-01,2023-12-31,2024-02-14,annual,fixed,True,47,36.2864875793457,3765720730.0,1185918593.0,0.06,460442625.0,-0.1144707210828365,-0.1604766845703125,0.046005963487476,36.28620742348192,2024-04-01,50,15
BDMS.BK,2024-04-01,2023-12-31,2024-02-14,annual,fixed,True,47,26.287914276123047,12527271705.0,15892001895.0,0.06,10339182818.0,0.0970150000335783,0.0584716796875,0.0385433203460783,26.2879016764877,2024-04-01,50,15
CBG.BK,2024-04-01,2023-12-31,2024-02-14,annual,fixed,True,47,60.03326034545898,3043299765.0,1000000000.0,0.06,4658151381.0,-0.0188392631444259,-0.041881561279296875,0.023042298134870975,60.03411387130263,2024-04-01,50,15
TLI.BK,2024-04-01,2023-12-31,2024-02-14,annual,fixed,True,47,8.200583457946777,3423863000.0,11450000000.0,0.06,-7696188000.0,0.00630922473228,-0.006988525390625,0.013297750122905,8.20046083514044,2024-04-01,50,15
HMPRO.BK,2024-04-01,2023-12-31,2024-02-14,annual,fixed,True,47,9.71458911895752,4561597342.0,13151198000.0,0.06,18163064846.0,0.0502020573505082,0.0440521240234375,0.0061499333270707,9.715061692063378,2024-04-01,50,15
