Ticker,Price_Date,Statement_Date,Availability_Date,Period_Type,WACC_Mode,No_Lookahead_Pass,Days_Since_Available,Price,FCF,Shares,WACC,Net_Debt,Actual_Revenue_Growth,Implied_Growth_Rate,Signal_Score,Intrinsic_Value,Losing_Buy_Rounds,Buy_Ban_Active,Rebalance_Date,Universe_Count,Eligible_Count,Excluded_Count,Case_Name,Top_N_Requested,Stop_Loss_Pct
GPSC.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,fixed,True,47,68.68904876708984,2898000000.0,2819729367.0,0.08,119076106085.0,0.0957582377571455,0.3474578857421875,-0.251699647985042,68.68977599730232,0,False,2021-09-30,100,43,57,baseline,10,0.0
HMPRO.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,fixed,True,47,11.82318878173828,1583000000.0,13151198025.0,0.08,15913326725.0,0.0702347662092734,0.3480987548828125,-0.2778639886735391,11.822598752267286,0,False,2021-09-30,100,43,57,baseline,10,0.0
COM7.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,fixed,True,47,28.19692039489746,1068000000.0,2399998265.0,0.08,4802945718.0,-0.0357769790186408,0.25732421875,-0.2931011977686408,28.196147800824864,0,False,2021-09-30,100,43,57,baseline,10,0.0
PF.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,fixed,True,47,0.3894285559654236,495680000.0,10011080604.0,0.08,28949318000.0,-0.1011064479206409,0.252838134765625,-0.3539445826862659,0.3896620970439607,0,False,2021-09-30,100,43,57,baseline,10,0.0
GLOBAL.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,fixed,True,47,15.763239860534668,791360000.0,5602026188.0,0.08,13109981381.0,0.0235307621671259,0.3819160461425781,-0.3583852839754522,15.763254191259271,0,False,2021-09-30,100,43,57,baseline,10,0.0
BH.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,fixed,True,47,123.53948211669922,403740000.0,794885742.0,0.08,-2027844871.0,0.1276836158192089,0.5115547180175781,-0.38387110219836923,123.53884017513317,0,False,2021-09-30,100,43,57,baseline,10,0.0
OR.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,fixed,True,47,24.25536727905273,2143000000.0,12000000000.0,0.08,5909745706.0,0.0020935336822556,0.3978118896484375,-0.3957183559661819,24.256231297065952,0,False,2021-09-30,100,43,57,baseline,10,0.0
CPALL.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,fixed,True,47,59.51186752319336,4865000000.0,8983000000.0,0.08,375458052407.0,0.0279464237128708,0.4599876403808594,-0.43204121666798856,59.512837012275966,0,False,2021-09-30,100,43,57,baseline,10,0.0
CGD.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,fixed,True,47,0.5299999713897705,125780000.0,8266128517.0,0.08,2607530377.0,-0.2265488175831378,0.2196044921875,-0.44615330977063783,0.5295111529408263,0,False,2021-09-30,100,43,57,baseline,10,0.0
BDMS.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,fixed,True,47,19.695186614990234,1168000000.0,15892001895.0,0.08,10925860190.0,0.0708803893429836,0.544708251953125,-0.4738278626101414,19.694900858916014,0,False,2021-09-30,100,43,57,baseline,10,0.0
EA.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,fixed,True,47,60.56878662109375,758830000.0,5402068965.0,0.08,49433261639.0,0.1010476512335247,0.6768875122070312,-0.5758398609735066,60.56827207714849,0,False,2021-09-30,100,43,57,baseline,10,0.0
BCPG.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,fixed,True,47,11.53281307220459,89000000.0,2907688000.0,0.08,5748058784.0,0.0391595033428844,0.6495361328125,-0.6103766294696156,11.532591504045534,0,False,2021-09-30,100,43,57,baseline,10,0.0
BANPU.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,fixed,True,47,9.412006378173828,137990000.0,8454161388.0,0.08,3913516000.0,0.0863720999768951,0.723876953125,-0.6375048531481049,9.412754026020698,0,False,2021-09-30,100,43,57,baseline,10,0.0
PTTEP.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,fixed,True,47,88.61289978027344,313690000.0,3969985400.0,0.08,10154374000.0,0.2386685552407932,0.8845920562744141,-0.6459235010336208,88.61269512339193,0,False,2021-09-30,100,43,57,baseline,10,0.0
PG.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,fixed,True,47,5.779985427856445,2380000.0,96000000.0,0.08,-13312022.0,-0.2091923144308823,0.501678466796875,-0.7108707812277573,5.779724347474597,0,False,2021-09-30,100,43,57,baseline,10,0.0
RBF.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,fixed,True,47,17.959590911865234,73040000.0,2000000000.0,0.08,-499581981.0,-0.0669862122019054,0.6714401245117188,-0.7384263367136241,17.959028945935213,0,False,2021-09-30,100,43,57,baseline,10,0.0
SCGP.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,fixed,True,47,54.81664657592773,274960000.0,4293000000.0,0.08,40203034000.0,0.0969434557663375,0.8484630584716797,-0.7515196027053421,54.81652686310534,0,False,2021-09-30,100,43,57,baseline,10,0.0
VGI.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,fixed,True,47,5.637094497680664,79660000.0,8970440759.0,0.08,7474868658.0,-0.0656491184037146,0.7689208984375,-0.8345700168412146,5.63664628271973,0,False,2021-09-30,100,43,57,baseline,10,0.0
SAWAD.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,fixed,True,47,48.03371047973633,220000000.0,1661514395.0,0.08,33461671000.0,-0.1691416153567547,0.6855049133300781,-0.8546465286868328,48.0328042206524,0,False,2021-09-30,100,43,57,baseline,10,0.0
CRC.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,fixed,True,47,30.41304016113281,242530000.0,6031000000.0,0.08,122355376922.0,0.0,0.9076004028320312,-0.9076004028320312,30.412360075502068,0,False,2021-09-30,100,43,57,baseline,10,0.0
BEM.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,fixed,True,47,7.979163646697998,254960000.0,15285000000.0,0.08,68826149362.0,-0.2275795564127289,0.7754669189453125,-1.0030464753580415,7.978557935634786,0,False,2021-09-30,100,43,57,baseline,10,0.0
BCH.BK,2022-01-04,2021-09-30,2021-11-14,quarterly,fixed,True,51,16.84488296508789,360070000.0,2494000000.0,0.08,1290233826.0,0.8423485899214054,0.36908721923828125,0.4732613706831241,16.84458768451246,1,False,2022-01-04,100,37,63,baseline,10,0.0
PSL.BK,2022-01-04,2021-09-30,2021-11-14,quarterly,fixed,True,51,13.57203197479248,1955000000.0,1559291862.0,0.08,5668175318.0,0.3759124087591241,-0.027027130126953125,0.4029395388860772,13.572042325994756,1,False,2022-01-04,100,37,63,baseline,10,0.0
RCL.BK,2022-01-04,2021-09-30,2021-11-14,quarterly,fixed,True,51,30.03330421447754,1743000000.0,828750000.0,0.08,-11537247290.0,0.1807794845753458,-0.1246337890625,0.30541327363784576,30.03301087835534,1,False,2022-01-04,100,37,63,baseline,10,0.0
TVO.BK,2022-01-04,2021-09-30,2021-11-14,quarterly,fixed,True,51,21.697036743164062,1739000000.0,889471248.0,0.08,-318710600.0,0.0097668967313451,-0.0655364990234375,0.07530339575478259,21.697415034489914,1,False,2022-01-04,100,37,63,baseline,10,0.0
MINT.BK,2022-01-04,2021-09-30,2021-11-14,quarterly,fixed,True,51,27.98323631286621,3097000000.0,5275014831.0,0.08,185830843779.0,0.4222189716960434,0.3469829559326172,0.0752360157634262,27.983047260594464,0,False,2022-01-04,100,37,63,baseline,10,0.0
KSL.BK,2022-01-04,2021-10-31,2021-12-15,quarterly,fixed,True,20,3.2686092853546143,2325000000.0,4410232619.0,0.08,16461837336.0,-0.010426249616682,-0.0325775146484375,0.0221512650317555,3.268408511348816,1,False,2022-01-04,100,37,63,baseline,10,0.0
