Ticker,Price_Date,Statement_Date,Availability_Date,Period_Type,WACC_Mode,No_Lookahead_Pass,Days_Since_Available,Price,FCF,Shares,WACC,Net_Debt,Actual_Revenue_Growth,Implied_Growth_Rate,Signal_Score,Intrinsic_Value,Rebalance_Date,Universe_Count,Excluded_Count
BGRIM.BK,2024-09-30,2023-12-31,2024-02-14,annual,fixed,True,229,22.70993423461914,6126414704.0,2606900000.0,0.08,83681401439.0,-0.0846259273901087,0.07512283325195312,-0.15974876064206184,22.70908227046094,2024-09-30,50,17
GLOBAL.BK,2024-09-30,2023-12-31,2024-02-14,annual,fixed,True,229,14.06675910949707,3674818889.0,5602004153.0,0.08,10978774204.0,-0.0842006200996392,0.0857086181640625,-0.1699092382637017,14.066587521207042,2024-09-30,50,17
EGCO.BK,2024-09-30,2023-12-31,2024-02-14,annual,fixed,True,229,112.81212615966795,8899096000.0,526465000.0,0.08,92247639000.0,-0.1677833608902166,0.005429744720458984,-0.17321310561067557,112.81216474705559,2024-09-30,50,17
GPSC.BK,2024-09-30,2023-12-31,2024-02-14,annual,fixed,True,229,45.66667556762695,15951760162.0,2819000000.0,0.08,117442847442.0,-0.2636206521524312,-0.01593780517578125,-0.24768284697664994,45.66620672556143,2024-09-30,50,17
CPF.BK,2024-09-30,2023-12-31,2024-02-14,annual,fixed,True,229,22.51399803161621,13050847000.0,7819000000.0,0.08,488975354000.0,-0.0461624665656116,0.2635154724121094,-0.309677938977721,22.514616476781754,2024-09-30,50,17
KTC.BK,2024-09-30,2023-12-31,2024-02-14,annual,fixed,True,229,44.56598663330078,1766195867.0,2577877959.0,0.08,61573800497.0,0.1112016140712677,0.4453392028808594,-0.33413758880959166,44.566047856057175,2024-09-30,50,17
SCC.BK,2024-09-30,2023-12-31,2024-02-14,annual,fixed,True,229,231.32730102539065,10057022000.0,1199767731.0,0.08,293983295000.0,-0.1228264060771993,0.29166579246520996,-0.41449219854240926,231.32740673931897,2024-09-30,50,17
RATCH.BK,2024-09-30,2023-12-31,2024-02-14,annual,fixed,True,229,29.546031951904297,7679247281.0,2175000000.0,0.08,66406862233.0,-0.4155233073794843,0.0051250457763671875,-0.4206483531558515,29.54615552350607,2024-09-30,50,17
OSP.BK,2024-09-30,2023-12-31,2024-02-14,annual,fixed,True,229,22.133995056152344,675570018.0,3002628245.0,0.08,1348961969.0,-0.0441530125672264,0.4466552734375,-0.4908082860047264,22.133714962198255,2024-09-30,50,17
GPSC.BK,2025-01-02,2024-09-30,2024-11-14,quarterly,fixed,True,49,35.201393127441406,6875236170.0,2852097852.0,0.08,112806991768.0,0.0,0.14122390747070312,-0.14122390747070312,35.202372764490356,2025-01-02,50,43
TU.BK,2025-01-02,2024-09-30,2024-11-14,quarterly,fixed,True,49,11.730949401855469,2356691000.0,4667410000.0,0.08,50537038000.0,0.0,0.23020172119140625,-0.23020172119140625,11.729985634123597,2025-01-02,50,43
ADVANC.BK,2025-01-02,2024-09-30,2024-11-14,quarterly,fixed,True,49,254.38975524902344,18289920000.0,2979026780.0,0.08,211500758000.0,0.0,0.2736020088195801,-0.2736020088195801,254.3889927035447,2025-01-02,50,43
TRUE.BK,2025-01-02,2024-09-30,2024-11-14,quarterly,fixed,True,49,11.016551971435549,14351597000.0,40508650000.0,0.08,418702305000.0,0.0,0.307037353515625,-0.307037353515625,11.016074070309811,2025-01-02,50,43
SCGP.BK,2025-01-02,2024-09-30,2024-11-14,quarterly,fixed,True,49,18.478599548339844,1466666000.0,4441115385.0,0.08,57770524000.0,0.0,0.4320640563964844,-0.4320640563964844,18.478726837207063,2025-01-02,50,43
GLOBAL.BK,2025-01-02,2024-09-30,2024-11-14,quarterly,fixed,True,49,11.943475723266602,483490000.0,5601996296.0,0.08,10300181000.0,0.0,0.584075927734375,-0.584075927734375,11.94284765247743,2025-01-02,50,43
DELTA.BK,2025-01-02,2024-09-30,2024-11-14,quarterly,fixed,True,49,137.91317749023438,9575493000.0,12576372340.0,0.08,-11176029000.0,0.0,0.6211719512939453,-0.6211719512939453,137.91341409436245,2025-01-02,50,43
KBANK.BK,2025-03-31,2024-12-31,2025-02-14,quarterly,fixed,True,45,149.0393524169922,71180078000.0,2369327593.0,0.08,-170514380000.0,0.0,-0.36400413513183594,0.36400413513183594,149.04033068933256,2025-03-31,50,15
KTB.BK,2025-03-31,2024-12-31,2025-02-14,quarterly,fixed,True,45,20.696924209594727,76378584000.0,13976061250.0,0.08,-72783189000.0,0.0,-0.3459625244140625,0.3459625244140625,20.69704942396783,2025-03-31,50,15
TTB.BK,2025-03-31,2024-12-31,2025-02-14,quarterly,fixed,True,45,1.8243178129196167,9309938000.0,97404035255.0,0.08,-136791624000.0,0.0,-0.265625,0.265625,1.8240442567351562,2025-03-31,50,15
OR.BK,2025-03-31,2024-12-31,2025-02-14,quarterly,fixed,True,45,11.29929542541504,13866184662.0,12000000000.0,0.08,-18497270084.0,0.0,-0.1401519775390625,0.1401519775390625,11.298860526721382,2025-03-31,50,15
KKP.BK,2025-03-31,2024-12-31,2025-02-14,quarterly,fixed,True,45,50.22027969360352,8527328000.0,846760480.0,0.08,40259128000.0,0.0,-0.11224555969238281,0.11224555969238281,50.22114952464341,2025-03-31,50,15
TOP.BK,2025-03-31,2024-12-31,2025-02-14,quarterly,fixed,True,45,23.486331939697266,18654961375.0,2233835566.0,0.08,145312506520.0,0.0,-0.09438419342041016,0.09438419342041016,23.48617926765712,2025-03-31,50,15
BTS.BK,2025-03-31,2024-12-31,2025-02-14,quarterly,fixed,True,45,5.150000095367432,13733870000.0,13774000000.0,0.08,144773574000.0,0.0,-0.0121612548828125,0.0121612548828125,5.150292443814392,2025-03-31,50,15
CCET.BK,2025-03-31,2024-12-31,2025-02-14,quarterly,fixed,True,45,5.675703048706055,4272779783.0,10450002831.0,0.08,13180767046.0,0.0,0.00445556640625,-0.00445556640625,5.674713591819857,2025-03-31,50,15
SAWAD.BK,2025-03-31,2024-12-31,2025-02-14,quarterly,fixed,True,45,23.99768447875977,5659323000.0,1661510744.0,0.08,62869830000.0,0.0,0.019252777099609375,-0.019252777099609375,23.998385865614264,2025-03-31,50,15
PTT.BK,2025-03-31,2024-12-31,2025-02-14,quarterly,fixed,True,45,29.897314071655277,72567292628.0,28562996250.0,0.08,701057067827.0,0.0,0.056011199951171875,-0.056011199951171875,29.898098819368723,2025-03-31,50,15
TLI.BK,2025-03-31,2024-12-31,2025-02-14,quarterly,fixed,True,45,10.916948318481444,4821101000.0,11450000000.0,0.08,-10917260000.0,0.0,0.07843017578125,-0.07843017578125,10.917350309848766,2025-03-31,50,15
OSP.BK,2025-03-31,2024-12-31,2025-02-14,quarterly,fixed,True,45,12.93545150756836,1591276540.0,3003750000.0,0.08,440564780.0,0.0,0.08815765380859375,-0.08815765380859375,12.935271387148598,2025-03-31,50,15
MINT.BK,2025-03-31,2024-12-31,2025-02-14,quarterly,fixed,True,45,25.56123924255371,11857322223.0,5669976977.0,0.08,165876219659.0,0.0,0.10188484191894531,-0.10188484191894531,25.561129157690818,2025-03-31,50,15
ADVANC.BK,2025-03-31,2024-12-31,2025-02-14,quarterly,fixed,True,45,250.334716796875,23730280846.0,2974209736.0,0.08,191023407633.0,0.0867041707123605,0.19916820526123047,-0.11246403454886997,250.33492105551545,2025-03-31,50,15
TU.BK,2025-03-31,2024-12-31,2025-02-14,quarterly,fixed,True,45,10.300423622131348,3612507000.0,4455132696.0,0.08,60178326000.0,0.0071828814746197,0.128326416015625,-0.1211435345410053,10.300685978943967,2025-03-31,50,15
GLOBAL.BK,2025-03-31,2024-12-31,2025-02-14,quarterly,fixed,True,45,6.302563667297363,1198322548.0,5602003747.0,0.08,9132880978.0,0.0611068420256755,0.184173583984375,-0.1230667419586995,6.301856738477616,2025-03-31,50,15
EA.BK,2025-03-31,2024-12-31,2025-02-14,quarterly,fixed,True,45,2.059999942779541,2347470435.0,5377942717.0,0.08,59147153221.0,0.0,0.132720947265625,-0.132720947265625,2.059810115935816,2025-03-31,50,15
CPALL.BK,2025-03-31,2024-12-31,2025-02-14,quarterly,fixed,True,45,48.19609832763672,25984389111.0,8983000000.0,0.08,369975832254.0,0.0,0.14037704467773438,-0.14037704467773438,48.19653764163801,2025-03-31,50,15
SCC.BK,2025-03-31,2024-12-31,2025-02-14,quarterly,fixed,True,45,149.73883056640625,14825088000.0,1200000000.0,0.08,311942822000.0,0.0,0.1571977138519287,-0.1571977138519287,149.73896719603292,2025-03-31,50,15
HMPRO.BK,2025-03-31,2024-12-31,2025-02-14,quarterly,fixed,True,45,8.188064575195312,2753603239.0,13151198025.0,0.08,18035611777.0,0.0634898372842114,0.2356719970703125,-0.1721821597861011,8.18873809718596,2025-03-31,50,15
GPSC.BK,2025-03-31,2024-12-31,2025-02-14,quarterly,fixed,True,45,25.86161422729492,4099497890.0,2819729367.0,0.08,133467852477.0,0.0500012712203121,0.26043701171875,-0.21043574049843788,25.862448291792997,2025-03-31,50,15
KCE.BK,2025-03-31,2024-12-31,2025-02-14,quarterly,fixed,True,45,14.93715000152588,414848736.0,1182088596.0,0.08,-402623345.0,0.0,0.212371826171875,-0.212371826171875,14.936889389522175,2025-03-31,50,15
EGCO.BK,2025-03-31,2024-12-31,2025-02-14,quarterly,fixed,True,45,86.66947174072266,3058952000.0,526465000.0,0.08,85775793000.0,0.0,0.22040271759033203,-0.22040271759033203,86.66976014033355,2025-03-31,50,15
BJC.BK,2025-03-31,2024-12-31,2025-02-14,quarterly,fixed,True,45,21.867923736572266,5629095487.0,4007796699.0,0.08,155820196946.0,0.0,0.22209930419921875,-0.22209930419921875,21.867903813700366,2025-03-31,50,15
CBG.BK,2025-03-31,2024-12-31,2025-02-14,quarterly,fixed,True,45,55.138031005859375,1279404820.0,1000000000.0,0.08,1707641451.0,0.0,0.22882843017578125,-0.22882843017578125,55.13762802021178,2025-03-31,50,15
SCGP.BK,2025-03-31,2024-12-31,2025-02-14,quarterly,fixed,True,45,12.698114395141602,3048820000.0,4292920000.0,0.08,55027827000.0,-0.064105161990114,0.17650604248046875,-0.24061120447058276,12.698895610825094,2025-03-31,50,15
CPF.BK,2025-03-31,2024-12-31,2025-02-14,quarterly,fixed,True,45,22.326379776000977,13733414000.0,8413569000.0,0.08,469952802000.0,0.0,0.2477569580078125,-0.2477569580078125,22.327086849764,2025-03-31,50,15
BH.BK,2025-03-31,2024-12-31,2025-02-14,quarterly,fixed,True,45,154.45114135742188,2180130622.0,794915942.0,0.08,-3119939183.0,0.0,0.28263282775878906,-0.28263282775878906,154.45158821292355,2025-03-31,50,15
CPN.BK,2025-03-31,2024-12-31,2025-02-14,quarterly,fixed,True,45,45.271263122558594,5134658530.0,4488000000.0,0.08,123458045372.0,0.0,0.3212909698486328,-0.3212909698486328,45.27084210863832,2025-03-31,50,15
TCAP.BK,2025-03-31,2024-12-31,2025-02-14,quarterly,fixed,True,45,46.469764709472656,1495045000.0,1048603907.0,0.08,54418022000.0,0.0,0.3429374694824219,-0.3429374694824219,46.468782976332314,2025-03-31,50,15
TISCO.BK,2025-03-31,2024-12-31,2025-02-14,quarterly,fixed,True,45,91.48686981201172,919458000.0,800655483.0,0.08,10499836000.0,0.0,0.41919517517089844,-0.41919517517089844,91.48661650294581,2025-03-31,50,15
TRUE.BK,2025-03-31,2024-12-31,2025-02-14,quarterly,fixed,True,45,11.50836181640625,7506877000.0,34552100801.0,0.08,409133528000.0,0.0374112516011686,0.46624755859375,-0.4288363069925814,11.508751919394859,2025-03-31,50,15
RATCH.BK,2025-03-31,2024-12-31,2025-02-14,quarterly,fixed,True,45,23.832612991333008,1309363159.0,2174999985.0,0.08,84404103548.0,0.0,0.4569435119628906,-0.4569435119628906,23.832199253808348,2025-03-31,50,15
AOT.BK,2025-03-31,2024-12-31,2025-02-14,quarterly,fixed,True,45,37.18375015258789,3364562032.0,14444049019.0,0.08,33203035452.0,0.0,0.6025009155273438,-0.6025009155273438,37.18472457599534,2025-03-31,50,15
DELTA.BK,2025-03-31,2024-12-31,2025-02-14,quarterly,fixed,True,45,65.60169219970703,1681096905.0,12473816140.0,0.08,-14244828545.0,-0.0342027104975307,0.9525871276855469,-0.9867898381830775,65.60256096126443,2025-03-31,50,15
KKP.BK,2025-06-30,2025-03-31,2025-05-15,quarterly,fixed,True,46,44.123443603515625,7693064000.0,829389844.0,0.08,33403874000.0,-0.0637158894179191,-0.12526893615722656,0.06155304673930746,44.12244997762924,2025-06-30,50,15
SAWAD.BK,2025-06-30,2025-03-31,2025-05-15,quarterly,fixed,True,46,15.9121675491333,4290744000.0,1657653288.0,0.08,59219688000.0,0.0596463149191586,0.04004096984863281,0.01960534507052579,15.912133954615769,2025-06-30,50,15
KTC.BK,2025-06-30,2025-03-31,2025-05-15,quarterly,fixed,True,46,22.595703125,6668052000.0,2584040278.0,0.08,52627385000.0,-0.0268068791371918,0.000392913818359375,-0.027199792955551173,22.59480503920115,2025-06-30,50,15
KCE.BK,2025-06-30,2025-03-31,2025-05-15,quarterly,fixed,True,46,17.315677642822266,851411000.0,1209521053.0,0.08,-1240658000.0,0.0262695883242207,0.0733489990234375,-0.0470794106992168,17.31503792112319,2025-06-30,50,15
GLOBAL.BK,2025-06-30,2025-03-31,2025-05-15,quarterly,fixed,True,46,4.703405380249023,1008594000.0,5394522518.0,0.08,8200901000.0,0.0988111886685136,0.1580810546875,-0.0592698660189864,4.702862756529208,2025-06-30,50,15
COM7.BK,2025-06-30,2025-03-31,2025-05-15,quarterly,fixed,True,46,17.595556259155273,3513038000.0,2354998000.0,0.08,6094911000.0,-0.1093552889321269,-0.04386138916015625,-0.06549389977197065,17.59591277591696,2025-06-30,50,15
BGRIM.BK,2025-06-30,2025-03-31,2025-05-15,quarterly,fixed,True,46,10.05215072631836,4643165000.0,2606900000.0,0.08,96819956000.0,0.0259865539584696,0.10437393188476562,-0.07838737792629602,10.052148948063401,2025-06-30,50,15
OSP.BK,2025-06-30,2025-03-31,2025-05-15,quarterly,fixed,True,46,14.64912223815918,1172183000.0,3012116667.0,0.08,-1156233000.0,0.0638019393709112,0.1813812255859375,-0.1175792862150263,14.6497845504552,2025-06-30,50,15
KBANK.BK,2025-06-30,2025-03-31,2025-05-15,quarterly,fixed,True,46,151.70468139648438,48164937000.0,2369328000.0,0.08,216651226000.0,-0.1928775616737389,-0.06960201263427734,-0.12327554903946156,151.7046394093551,2025-06-30,50,15
TCAP.BK,2025-06-30,2025-03-31,2025-05-15,quarterly,fixed,True,46,44.58951187133789,2815766000.0,1048604000.0,0.08,50991430000.0,0.0155847459626337,0.16819190979003906,-0.15260716382740536,44.59024171358073,2025-06-30,50,15
CPF.BK,2025-06-30,2025-03-31,2025-05-15,quarterly,fixed,True,46,22.037656784057617,19355759000.0,7744000000.0,0.08,462511033000.0,-0.0291860861113919,0.1539325714111328,-0.1831186575225247,22.03780518484645,2025-06-30,50,15
TISCO.BK,2025-06-30,2025-03-31,2025-05-15,quarterly,fixed,True,46,94.86219787597656,2634783000.0,801647805.0,0.08,17138880000.0,-0.0384349616066317,0.17268657684326172,-0.21112153844989343,94.86217232597438,2025-06-30,50,15
ADVANC.BK,2025-06-30,2025-03-31,2025-05-15,quarterly,fixed,True,46,253.06565856933597,22388737000.0,2972900562.0,0.08,171510186000.0,-0.0074852039480507,0.21041488647460938,-0.21790009042266006,253.0660330058769,2025-06-30,50,15
HMPRO.BK,2025-06-30,2025-03-31,2025-05-15,quarterly,fixed,True,46,6.367516040802002,1934346000.0,13133661538.0,0.08,16457716000.0,0.0332848307953987,0.2674407958984375,-0.2341559651030388,6.367639840285629,2025-06-30,50,15
GPSC.BK,2025-06-30,2025-03-31,2025-05-15,quarterly,fixed,True,46,28.27858543395996,4394288362.0,2850090960.0,0.08,107287510252.0,-0.034010188775514,0.21923828125,-0.253248470025514,28.2793849133884,2025-06-30,50,15
IVL.BK,2025-06-30,2025-03-31,2025-05-15,quarterly,fixed,True,46,19.929821014404297,7683552000.0,5614552000.0,0.08,240622805000.0,-0.0298978432778244,0.23688507080078125,-0.26678291407860566,19.929914625580253,2025-06-30,50,15
PTT.BK,2025-06-30,2025-03-31,2025-05-15,quarterly,fixed,True,46,28.02873039245605,30426415323.0,28557869583.0,0.08,678328977162.0,-0.0333396181308764,0.2514533996582031,-0.2847930177890795,28.02820435059202,2025-06-30,50,15
BTS.BK,2025-06-30,2025-03-31,2025-05-15,quarterly,fixed,True,46,3.5999999046325684,2377683065.0,16093784268.0,0.08,148986502615.0,0.082277828403982,0.406463623046875,-0.324185794642893,3.60050251390709,2025-06-30,50,15
BDMS.BK,2025-06-30,2025-03-31,2025-05-15,quarterly,fixed,True,46,19.757680892944336,4396743000.0,15892001895.0,0.08,6825525000.0,0.0248223880433635,0.3580322265625,-0.3332098385191365,19.7569314998119,2025-06-30,50,15
AOT.BK,2025-06-30,2025-03-31,2025-05-15,quarterly,fixed,True,46,29.79625129699707,6591842312.0,14437915651.0,0.08,38763482331.0,0.0136984712882064,0.3512001037597656,-0.33750163247155923,29.796383932224508,2025-06-30,50,15
EA.BK,2025-06-30,2025-03-31,2025-05-15,quarterly,fixed,True,46,2.4800000190734863,1594672000.0,6592000000.0,0.08,51428479000.0,-0.1400426582795851,0.2177734375,-0.35781609577958506,2.480981013852616,2025-06-30,50,15
SCC.BK,2025-06-30,2025-03-31,2025-05-15,quarterly,fixed,True,46,163.92703247070312,7992471000.0,1194400000.0,0.08,304540454000.0,-0.0468925362928628,0.3170437812805176,-0.3639363175733804,163.92735774851477,2025-06-30,50,15
BH.BK,2025-06-30,2025-03-31,2025-05-15,quarterly,fixed,True,46,130.9783172607422,1728928000.0,867415000.0,0.08,-3103226000.0,-0.0513205444403057,0.3225555419921875,-0.3738760864324932,130.97797596433566,2025-06-30,50,15
CBG.BK,2025-06-30,2025-03-31,2025-05-15,quarterly,fixed,True,46,47.60816955566406,859972000.0,1000000000.0,0.08,885905000.0,-0.1086485374595543,0.2896537780761719,-0.39830231553572615,47.60825144738598,2025-06-30,50,15
SCGP.BK,2025-06-30,2025-03-31,2025-05-15,quarterly,fixed,True,46,16.478469848632812,1320656000.0,4285104762.0,0.08,55882002000.0,0.0313115782444928,0.43335723876953125,-0.40204566052503843,16.478171571276732,2025-06-30,50,15
CPN.BK,2025-06-30,2025-03-31,2025-05-15,quarterly,fixed,True,46,44.5488510131836,5440365000.0,4497028723.0,0.08,122516236000.0,-0.1077246973907941,0.3029804229736328,-0.4107051203644269,44.54858421039962,2025-06-30,50,15
BJC.BK,2025-06-30,2025-03-31,2025-05-15,quarterly,fixed,True,46,18.932456970214844,3063142000.0,4007797000.0,0.08,155076166000.0,-0.0568591280678846,0.3669471740722656,-0.42380630214015025,18.933301733237265,2025-06-30,50,15
TTB.BK,2025-06-30,2025-03-31,2025-05-15,quarterly,fixed,True,46,1.8246910572052,10382477000.0,97495000000.0,0.08,103187212000.0,-0.3408881085381781,0.109375,-0.4502631085381781,1.8247623145397769,2025-06-30,50,15
CPALL.BK,2025-06-30,2025-03-31,2025-05-15,quarterly,fixed,True,46,44.0,7042081000.0,8983000000.0,0.08,370841813000.0,-0.0155887243112629,0.4697551727294922,-0.4853438970407551,43.99962184193991,2025-06-30,50,15
CENTEL.BK,2025-06-30,2025-03-31,2025-05-15,quarterly,fixed,True,46,24.200000762939453,422950000.0,1350000000.0,0.08,28894036000.0,0.0693889345619493,0.5558433532714844,-0.4864544187095351,24.20012823883425,2025-06-30,50,15
MINT.BK,2025-06-30,2025-03-31,2025-05-15,quarterly,fixed,True,46,22.902565002441406,3948081000.0,5670000000.0,0.08,170759235000.0,-0.1215457644001817,0.3696250915527344,-0.4911708559529161,22.903160173906933,2025-06-30,50,15
CCET.BK,2025-06-30,2025-03-31,2025-05-15,quarterly,fixed,True,46,5.287621021270752,633231000.0,10113433333.0,0.08,12374536000.0,-0.1442008284746661,0.456817626953125,-0.6010184554277911,5.2884292917233235,2025-06-30,50,15
EGCO.BK,2025-06-30,2025-03-31,2025-05-15,quarterly,fixed,True,46,95.40726470947266,827956000.0,526762297.0,0.08,82564122000.0,-0.0254387382100669,0.5854964256286621,-0.610935163838729,95.4072134082152,2025-06-30,50,15
RATCH.BK,2025-06-30,2025-03-31,2025-05-15,quarterly,fixed,True,46,22.841554641723636,1376624000.0,2177955357.0,0.08,85929237000.0,-0.1862865598736048,0.44145965576171875,-0.6277462156353235,22.840641888643304,2025-06-30,50,15
VGI.BK,2025-06-30,2025-03-31,2025-05-15,quarterly,fixed,True,46,2.087122678756714,190589943.0,20000000000.0,0.08,-17502662976.0,-0.1592867692208843,0.5155029296875,-0.6747896989083844,2.0873732864886603,2025-06-30,50,15
TIDLOR.BK,2025-09-30,2025-06-30,2025-08-14,quarterly,fixed,True,47,19.339893341064453,1331089419.0,2895935.0,0.08,70047903000.0,1065233.2761443988,0.27198680490255356,1065233.004157594,19.34034313140408,2025-09-30,50,10
TTB.BK,2025-09-30,2025-06-30,2025-08-14,quarterly,fixed,True,47,1.8343455791473389,22314860000.0,96391000000.0,0.08,-103537124000.0,-0.010179706377413,-0.319091796875,0.308912090497587,1.834679237698292,2025-09-30,50,10
KBANK.BK,2025-09-30,2025-06-30,2025-08-14,quarterly,fixed,True,47,167.5,32597691000.0,2369328000.0,0.08,-160730805000.0,0.0601548659728954,-0.170318603515625,0.2304734694885204,167.5002919179417,2025-09-30,50,10
TLI.BK,2025-09-30,2025-06-30,2025-08-14,quarterly,fixed,True,47,10.600000381469728,12102188000.0,11390006250.0,0.08,-10487669000.0,0.0771230378558198,-0.1250457763671875,0.2021688142230073,10.599410076775445,2025-09-30,50,10
KKP.BK,2025-09-30,2025-06-30,2025-08-14,quarterly,fixed,True,47,58.75,10009567000.0,829060000.0,0.08,31326600000.0,-0.0213144704829465,-0.15094947814941406,0.12963500766646757,58.74929768201289,2025-09-30,50,10
TOP.BK,2025-09-30,2025-06-30,2025-08-14,quarterly,fixed,True,47,34.61199188232422,20753191000.0,2233025862.0,0.08,114349943000.0,-0.0675961856294337,-0.12231063842773438,0.05471445279830067,34.61248004669022,2025-09-30,50,10
MINT.BK,2025-09-30,2025-06-30,2025-08-14,quarterly,fixed,True,47,23.100000381469727,6650923000.0,5670000000.0,0.08,172330048000.0,0.1831699110367699,0.23536300659179688,-0.052193095555026964,23.099279869183757,2025-09-30,50,10
BGRIM.BK,2025-09-30,2025-06-30,2025-08-14,quarterly,fixed,True,47,13.430644035339355,3074251000.0,2606900000.0,0.08,97331394000.0,0.0994249195590026,0.2209320068359375,-0.1215070872769349,13.430132970469081,2025-09-30,50,10
TISCO.BK,2025-09-30,2025-06-30,2025-08-14,quarterly,fixed,True,47,102.0,3128464000.0,801716098.0,0.08,19675872000.0,0.0270587740804459,0.15184974670410156,-0.12479097262365565,101.99935267881983,2025-09-30,50,10
CPF.BK,2025-09-30,2025-06-30,2025-08-14,quarterly,fixed,True,47,22.299999237060547,19828448000.0,7741000000.0,0.08,490471786000.0,0.023722658202572,0.1592082977294922,-0.1354856395269202,22.299606146821066,2025-09-30,50,10
GPSC.BK,2025-09-30,2025-06-30,2025-08-14,quarterly,fixed,True,47,37.92275238037109,4813734822.0,2804515286.0,0.08,107669867885.0,0.0496370984923619,0.22900009155273438,-0.17936299306037248,37.92311296235199,2025-09-30,50,10
TU.BK,2025-09-30,2025-06-30,2025-08-14,quarterly,fixed,True,47,12.43871021270752,1929452000.0,3976781250.0,0.08,66905157000.0,0.1208565130927874,0.3072319030761719,-0.1863753899833845,12.438719421333174,2025-09-30,50,10
OR.BK,2025-09-30,2025-06-30,2025-08-14,quarterly,fixed,True,47,13.904167175292969,5214725722.0,11746313242.0,0.08,-21774185339.0,-0.0836292357827047,0.1099700927734375,-0.1935993285561422,13.903810987064574,2025-09-30,50,10
RATCH.BK,2025-09-30,2025-06-30,2025-08-14,quarterly,fixed,True,47,25.039655685424805,1965668000.0,2165738947.0,0.08,86963084000.0,0.1560976836832994,0.3537921905517578,-0.1976945068684584,25.03944488553373,2025-09-30,50,10
OSP.BK,2025-09-30,2025-06-30,2025-08-14,quarterly,fixed,True,47,17.200000762939453,1273319000.0,2969623529.0,0.08,-1744801000.0,-0.0035231508691137,0.19488525390625,-0.1984084047753637,17.200009611329243,2025-09-30,50,10
CBG.BK,2025-09-30,2025-06-30,2025-08-14,quarterly,fixed,True,47,53.89675521850586,1078583000.0,1000000000.0,0.08,1011802000.0,0.0467108457455225,0.263275146484375,-0.2165643007388525,53.8967236567361,2025-09-30,50,10
SCGP.BK,2025-09-30,2025-06-30,2025-08-14,quarterly,fixed,True,47,18.867328643798828,3488638000.0,4207470833.0,0.08,58652370000.0,-0.0202420168726784,0.2000579833984375,-0.2203000002711159,18.86800254050286,2025-09-30,50,10
EGCO.BK,2025-09-30,2025-06-30,2025-08-14,quarterly,fixed,True,47,111.25,2577560000.0,526167561.0,0.08,80950510000.0,0.0577706937088626,0.27898359298706055,-0.22121289927819796,111.24992296773591,2025-09-30,50,10
SCC.BK,2025-09-30,2025-06-30,2025-08-14,quarterly,fixed,True,47,227.22222900390625,12013004000.0,1199812180.0,0.08,295739259000.0,0.0023466884163492,0.2446427345275879,-0.2422960461112387,227.2230647042131,2025-09-30,50,10
TCAP.BK,2025-09-30,2025-06-30,2025-08-14,quarterly,fixed,True,47,50.25,1693033000.0,1048617000.0,0.08,50573912000.0,0.0582596438863582,0.31019020080566406,-0.2519305569193059,50.25015987651521,2025-09-30,50,10
SAWAD.BK,2025-09-30,2025-06-30,2025-08-14,quarterly,fixed,True,47,29.649999618530277,1863968000.0,1671105263.0,0.08,57099621000.0,0.0152543994007949,0.29343605041503906,-0.27818165101424414,29.65027923438532,2025-09-30,50,10
CCET.BK,2025-09-30,2025-06-30,2025-08-14,quarterly,fixed,True,47,5.400201797485352,1550360000.0,9604040000.0,0.08,11427136000.0,-0.0914015186849318,0.207794189453125,-0.2991957081380568,5.401151754471242,2025-09-30,50,10
EA.BK,2025-09-30,2025-06-30,2025-08-14,quarterly,fixed,True,47,3.3399999141693115,1504145000.0,7012000000.0,0.08,50440953000.0,-0.0910537784882542,0.2540740966796875,-0.3451278751679417,3.339933753632719,2025-09-30,50,10
CPN.BK,2025-09-30,2025-06-30,2025-08-14,quarterly,fixed,True,47,53.94023132324219,5417637000.0,4484308333.0,0.08,128381056000.0,-0.0218618779534435,0.3404083251953125,-0.362270203148756,53.93969812239223,2025-09-30,50,10
ADVANC.BK,2025-09-30,2025-06-30,2025-08-14,quarterly,fixed,True,47,271.25665283203125,13295703000.0,2976120596.0,0.08,179357140000.0,-0.0047419460765703,0.36261844635009766,-0.36736039242666796,271.25591879866374,2025-09-30,50,10
BJC.BK,2025-09-30,2025-06-30,2025-08-14,quarterly,fixed,True,47,20.5,2743665000.0,4007797000.0,0.08,155405868000.0,0.0015822831661933,0.40503883361816406,-0.40345655045197076,20.49993745343001,2025-09-30,50,10
PTT.BK,2025-09-30,2025-06-30,2025-08-14,quarterly,fixed,True,47,31.06517601013184,20401564614.0,28387050179.0,0.08,680226112435.0,-0.0335161515797872,0.3711357116699219,-0.4046518632497091,31.0649660602776,2025-09-30,50,10
TRUE.BK,2025-09-30,2025-06-30,2025-08-14,quarterly,fixed,True,47,10.229655265808104,9916521000.0,34426271186.0,0.08,402492164000.0,-0.0357560251398588,0.369476318359375,-0.4052323434992338,10.229781444936753,2025-09-30,50,10
LH.BK,2025-09-30,2025-06-30,2025-08-14,quarterly,fixed,True,47,4.187547206878662,650371000.0,11459008333.0,0.08,73528015000.0,0.2237165128517027,0.632965087890625,-0.4092485750389223,4.18843069942417,2025-09-30,50,10
