Ticker,Price_Date,Statement_Date,Availability_Date,Period_Type,WACC_Mode,No_Lookahead_Pass,Days_Since_Available,Price,FCF,Shares,WACC,Net_Debt,Actual_Revenue_Growth,Implied_Growth_Rate,Signal_Score,Intrinsic_Value,Losing_Buy_Rounds,Buy_Ban_Active,Rebalance_Date,Universe_Count,Eligible_Count,Excluded_Count,Case_Name,Top_N_Requested,Stop_Loss_Pct
CGD.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,damodaran,True,47,0.5299999713897705,125780000.0,8266128517.0,0.040893,2607530377.0,-0.2265488175831378,0.00244140625,-0.2289902238331378,0.5308975127577031,0,False,2021-09-30,100,43,57,damodaran,10,0.0
CPALL.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,damodaran,True,47,59.51186752319336,4865000000.0,8983000000.0,0.04735,375458052407.0,0.0279464237128708,0.2618675231933594,-0.2339210994804886,59.51285513161873,0,False,2021-09-30,100,43,57,damodaran,10,0.0
BH.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,damodaran,True,47,123.53948211669922,403740000.0,794885742.0,0.054394,-2027844871.0,0.1276836158192089,0.3631477355957031,-0.23546411977649423,123.53892695212981,0,False,2021-09-30,100,43,57,damodaran,10,0.0
OR.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,damodaran,True,47,24.25536727905273,2143000000.0,12000000000.0,0.059090000000000004,5909745706.0,0.0020935336822556,0.2908210754394531,-0.2887275417571975,24.25510364939815,0,False,2021-09-30,100,43,57,damodaran,10,0.0
BDMS.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,damodaran,True,47,19.695186614990234,1168000000.0,15892001895.0,0.054394,10925860190.0,0.0708803893429836,0.39302825927734375,-0.3221478699343602,19.695712963551884,0,False,2021-09-30,100,43,57,damodaran,10,0.0
EA.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,damodaran,True,47,60.56878662109375,758830000.0,5402068965.0,0.05322,49433261639.0,0.1010476512335247,0.5026111602783203,-0.4015635090447956,60.56818826476575,0,False,2021-09-30,100,43,57,damodaran,10,0.0
BCPG.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,damodaran,True,47,11.53281307220459,89000000.0,2907688000.0,0.05322,5748058784.0,0.0391595033428844,0.47808074951171875,-0.4389212461688343,11.532815769402118,0,False,2021-09-30,100,43,57,damodaran,10,0.0
BANPU.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,damodaran,True,47,9.412006378173828,137990000.0,8454161388.0,0.059090000000000004,3913516000.0,0.0863720999768951,0.5916748046875,-0.5053027047106049,9.412535981286384,0,False,2021-09-30,100,43,57,damodaran,10,0.0
PTTEP.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,damodaran,True,47,88.61289978027344,313690000.0,3969985400.0,0.062025,10154374000.0,0.2386685552407932,0.7635650634765625,-0.5248965082357693,88.61331017753083,0,False,2021-09-30,100,43,57,damodaran,10,0.0
SCGP.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,damodaran,True,47,54.81664657592773,274960000.0,4293000000.0,0.050872,40203034000.0,0.0969434557663375,0.6344871520996094,-0.5375436963332718,54.815889514575105,0,False,2021-09-30,100,43,57,damodaran,10,0.0
RBF.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,damodaran,True,47,17.959590911865234,73040000.0,2000000000.0,0.050872,-499581981.0,-0.0669862122019054,0.47760009765625,-0.5445863098581554,17.959314793518594,0,False,2021-09-30,100,43,57,damodaran,10,0.0
PG.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,damodaran,True,47,5.779985427856445,2380000.0,96000000.0,0.062025,-13312022.0,-0.2091923144308823,0.405181884765625,-0.6143741991965073,5.780454860499782,0,False,2021-09-30,100,43,57,damodaran,10,0.0
VGI.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,damodaran,True,47,5.637094497680664,79660000.0,8970440759.0,0.056155,7474868658.0,-0.0656491184037146,0.610076904296875,-0.6757260227005896,5.636788010335195,0,False,2021-09-30,100,43,57,damodaran,10,0.0
CRC.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,damodaran,True,47,30.41304016113281,242530000.0,6031000000.0,0.05322,122355376922.0,0.0,0.7098350524902344,-0.7098350524902344,30.41267666599243,0,False,2021-09-30,100,43,57,damodaran,10,0.0
SAWAD.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,damodaran,True,47,48.03371047973633,220000000.0,1661514395.0,0.06496,33461671000.0,-0.1691416153567547,0.5968704223632812,-0.7660120377200359,48.03359417996329,0,False,2021-09-30,100,43,57,damodaran,10,0.0
BEM.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,damodaran,True,47,7.979163646697998,254960000.0,15285000000.0,0.05322,68826149362.0,-0.2275795564127289,0.59112548828125,-0.8187050446939789,7.980093710125557,0,False,2021-09-30,100,43,57,damodaran,10,0.0
BCH.BK,2022-01-04,2021-09-30,2021-11-14,quarterly,damodaran,True,51,16.84488296508789,360070000.0,2494000000.0,0.061394000000000004,1290233826.0,0.8423485899214054,0.27776336669921875,0.5645852232221866,16.84404068625689,1,False,2022-01-04,100,40,60,damodaran,10,0.0
PSL.BK,2022-01-04,2021-09-30,2021-11-14,quarterly,damodaran,True,51,13.57203197479248,1955000000.0,1559291862.0,0.069025,5668175318.0,0.3759124087591241,-0.0615081787109375,0.4374205874700616,13.57132228104703,1,False,2022-01-04,100,40,60,damodaran,10,0.0
RCL.BK,2022-01-04,2021-09-30,2021-11-14,quarterly,damodaran,True,51,30.03330421447754,1743000000.0,828750000.0,0.069025,-11537247290.0,0.1807794845753458,-0.15464019775390625,0.335419682329252,30.032740821070284,1,False,2022-01-04,100,40,60,damodaran,10,0.0
MINT.BK,2022-01-04,2021-09-30,2021-11-14,quarterly,damodaran,True,51,27.98323631286621,3097000000.0,5275014831.0,0.055524000000000004,185830843779.0,0.4222189716960434,0.22236251831054688,0.1998564533854965,27.982518803992416,0,False,2022-01-04,100,40,60,damodaran,10,0.0
CHG.BK,2022-01-04,2021-09-30,2021-11-14,quarterly,damodaran,True,51,3.0406863689422607,14490000.0,11000000000.0,0.061394000000000004,-1130350001.0,1.1197489135683245,0.92401123046875,0.1957376830995745,3.0404856409410654,1,False,2022-01-04,100,40,60,damodaran,10,0.0
TVO.BK,2022-01-04,2021-09-30,2021-11-14,quarterly,damodaran,True,51,21.697036743164062,1739000000.0,889471248.0,0.05787200000000001,-318710600.0,0.0097668967313451,-0.1381378173828125,0.1479047141141576,21.697625827634717,1,False,2022-01-04,100,40,60,damodaran,10,0.0
