Rebalance_Date,Horizon_Months,Case_Name,Top_N,Top_N_Requested,Stop_Loss_Pct,Portfolio_Return,Benchmark_Return,Active_Return,Hit,Universe_Count,Eligible_Count,Excluded_Count,Turnover
2022-09-30,12,damodaran,10,10,0.0,-0.09305550800113135,-0.07428701633159174,-0.018768491669539616,False,100,41,59,0.9
2023-01-03,3,damodaran,10,10,0.0,-0.029326842530352636,-0.04681440225701061,0.017487559726657977,True,100,36,64,0.9
2023-01-03,6,damodaran,10,10,0.0,-0.08094692431186148,-0.10252119328300269,0.021574268971141203,True,100,36,64,0.9
2023-01-03,12,damodaran,10,10,0.0,-0.1200249545108772,-0.14851366012312528,0.028488705612248075,True,100,36,64,0.9
2023-03-31,3,damodaran,10,10,0.0,-0.06607509354455995,-0.06591600978310264,-0.00015908376145731817,False,100,53,47,0.8
2023-03-31,6,damodaran,10,10,0.0,-0.07393009457022343,-0.08559691423080962,0.011666819660586192,True,100,53,47,0.8
2023-03-31,12,damodaran,10,10,0.0,-0.006951127756487774,-0.14369525670024275,0.13674412894375498,True,100,53,47,0.8
2023-06-30,3,damodaran,10,10,0.0,0.07371742959895328,-0.021069737468829675,0.09478716706778295,True,100,56,44,0.6
2023-06-30,6,damodaran,10,10,0.0,0.23493955150161416,-0.05804670442229787,0.29298625592391203,True,100,56,44,0.6
2023-06-30,12,damodaran,10,10,0.0,0.3934653908473017,-0.13448208231767111,0.5279474731649728,True,100,56,44,0.6
2023-10-02,3,damodaran,10,10,0.0,0.10771075574106685,-0.036482780597410724,0.1441935363384776,True,100,56,44,0.5
2023-10-02,6,damodaran,10,10,0.0,0.23010790408445322,-0.061246990317845085,0.29135489440229834,True,100,56,44,0.5
2023-10-02,12,damodaran,10,10,0.0,0.40977078091130814,-0.012290186193243069,0.4220609671045512,True,100,56,44,0.5
2024-01-03,3,damodaran,10,10,0.0,-0.02873936041742877,-0.037723348788582634,0.008983988371153863,True,100,58,42,0.4
2024-01-03,6,damodaran,10,10,0.0,-0.06736835496471086,-0.0943747600104411,0.027006405045730236,True,100,58,42,0.4
2024-01-03,12,damodaran,10,10,0.0,-0.15094496931844267,-0.03137895769839538,-0.11956601162004729,False,100,58,42,0.4
2024-04-01,3,damodaran,10,10,0.0,0.023252585163379712,-0.05808710964807495,0.08133969481145467,True,100,56,44,0.7
2024-04-01,6,damodaran,10,10,0.0,0.12547643122760171,0.06174794481757773,0.06372848641002399,True,100,56,44,0.7
2024-04-01,12,damodaran,10,10,0.0,-0.043851474663025046,-0.15328961922712747,0.10943814456410242,True,100,56,44,0.7
2024-07-01,3,damodaran,10,10,0.0,0.04659451603660849,0.12722519852221037,-0.08063068248560187,False,100,56,44,0.8
2024-07-01,6,damodaran,10,10,0.0,-0.15542248615958626,0.07762341728299949,-0.23304590344258574,False,100,56,44,0.8
2024-07-01,12,damodaran,10,10,0.0,-0.31129253744072194,-0.14571898978558895,-0.165573547655133,False,100,56,44,0.8
2024-09-30,3,damodaran,10,10,0.0,0.08109954559132519,-0.03355811005563736,0.11465765564696255,True,100,56,44,0.6
2024-09-30,6,damodaran,10,10,0.0,-0.08220828176113933,-0.18869019358714412,0.10648191182600479,True,100,56,44,0.6
2024-09-30,12,damodaran,10,10,0.0,-0.13005752687553232,-0.12055238875995622,-0.0095051381155761,False,100,56,44,0.6
2025-01-02,3,damodaran,10,10,0.0,-0.10116824461681943,-0.15013228817989388,0.04896404356307445,True,100,36,64,0.8
2025-01-02,6,damodaran,10,10,0.0,-0.17487122449974013,-0.19144112682794734,0.01656990232820721,True,100,36,64,0.8
2025-01-02,12,damodaran,10,10,0.0,-0.1245536266694545,-0.08709637552415217,-0.03745725114530234,False,100,36,64,0.8
2025-03-31,3,damodaran,10,10,0.0,-0.08204704593505868,-0.059174942577125744,-0.022872103357932938,False,100,66,34,1.0
2025-03-31,6,damodaran,10,10,0.0,-0.006228625012902144,0.10023407641113335,-0.1064627014240355,False,100,66,34,1.0
2025-03-31,12,damodaran,10,10,0.0,0.14926755840380695,0.25045554092394995,-0.101187982520143,False,100,66,34,1.0
2025-06-30,3,damodaran,10,10,0.0,0.14236354739355467,0.16943534584943487,-0.027071798455880203,False,100,60,40,0.5
2025-06-30,6,damodaran,10,10,0.0,0.19897274078172317,0.1561272221846277,0.042845518597095456,True,100,60,40,0.5
2025-06-30,12,damodaran,10,10,0.0,0.23652519108657638,0.38298017987657174,-0.14645498878999536,False,100,60,40,0.5
2025-09-30,3,damodaran,10,10,0.0,0.018028653387680428,-0.011379956756087717,0.029408610143768145,True,100,61,39,0.6
2025-09-30,6,damodaran,10,10,0.0,0.09107818714196038,0.1376974384271472,-0.04661925128518683,False,100,61,39,0.6
2025-09-30,12,damodaran,10,10,0.0,0.10996278337757774,0.1826050792675724,-0.07264229588999467,False,100,61,39,0.6
2026-01-05,3,damodaran,10,10,0.0,0.09664929591432353,0.13589308584545168,-0.03924378993112815,False,100,64,36,0.9
2026-01-05,6,damodaran,10,10,0.0,0.1038487033026421,0.17717269508314293,-0.07332399178050082,False,100,64,36,0.9
2026-01-05,12,damodaran,10,10,0.0,0.1038487033026421,0.17717269508314293,-0.07332399178050082,False,100,64,36,0.9
2026-03-31,3,damodaran,10,10,0.0,0.004273411950753037,0.0405347207991662,-0.036261308848413165,False,100,61,39,0.7
2026-03-31,6,damodaran,10,10,0.0,0.004273411950753037,0.0405347207991662,-0.036261308848413165,False,100,61,39,0.7
2026-03-31,12,damodaran,10,10,0.0,0.004273411950753037,0.0405347207991662,-0.036261308848413165,False,100,61,39,0.7
